,dataset_name,dataset_url,pub_url,title
1220,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/978-3-319-31816-5_2669-1,The Poor and Social Policy
1221,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jpubeco.2014.12.003,Nutrition and cognitive achievement: An evaluation of the School Breakfast Program
1222,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pam.21846,"THE WAR ON POVERTY: MEASUREMENT, TRENDS, AND POLICY"
1223,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1111/phn.12375,Addressing the wicked problem of childhood trauma through a nursing and cooperative extension system collaboration
1224,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.ehb.2009.05.003,Does the U.S. Food Stamp Program contribute to adult weight gain?
1225,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1542/peds.2013-4059,"Children's Health Insurance Program (CHIP): Accomplishments, Challenges, and Policy Recommendations"
1226,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jneb.2009.03.135,Evaluation of a Community Nutrition Intervention to Decrease Hypertension Risk
1227,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1353/foc.2011.0001,"Demography of Immigrant Youth: Past, Present, and Future"
1228,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/0733464812463983,The Needs and Use of Programs by Service Providers Working With Grandparents Raising Grandchildren
1229,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1377/hlthaff.2014.0741,Using Pay-For-Success To Increase Investment In The Nonmedical Determinants Of Health
1230,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pam.21819,THE U.S. SAFETY NET AND WORK INCENTIVES: THE GREAT RECESSION AND BEYOND
1231,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.acap.2016.01.011,Addressing Child Poverty: How Does the United States Compare With Other Nations?
1232,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1186/1479-5868-8-109,Economic instruments for obesity prevention: results of a scoping review and modified delphi survey
1233,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.childyouth.2010.05.004,Meeting children's basic needs: Introduction
1234,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s11121-018-0925-2,Impact of a Child Abuse Primary Prevention Strategy for New Mothers
1235,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/0033354916689662,Human Services
1236,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pam.21821,THE NEW EMPLOYMENT AND INCOME TAXES
1237,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/1096250616674332,Beyond Hoping for the Best: Home Visits in Impoverished Urban Areas
1238,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1201/9781315365749-12,"Household Hardships, Public Programs, and Their Associations with the Health and Development of Very Young Children"
1239,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1146/annurev-publhealth-032315-021545,"Latino Immigrants, Acculturation, and Health: Promising New Directions in Research"
1240,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/10875549.2018.1460739,TANF leavers and economic self-sufficiency: results from a study in Georgia
1241,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/0033354917719706,Like Peas and Carrots: Combining Wellness Policy Implementation With Classroom Education for Obesity Prevention in the Childcare Setting
1242,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pam.20498,Fighting poverty: Attentive policy can make a huge difference
1243,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pam.20601,The transformation of the Supplemental Nutrition Assistance Program
1244,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pop4.203,Anti-Poverty Effects of In-Kind Transfers Among Divorced or Separated Women in the United States
1245,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.socscimed.2017.08.031,"The land of the sick and the land of the healthy: Disability, bureaucracy, and stigma among people living with poverty and chronic illness in the United States"
1246,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.ypmed.2013.01.018,A farmers' market at a federally qualified health center improves fruit and vegetable intake among low-income diabetics
1247,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/19320248.2016.1157554,Exploring Long-term Food Pantry Use: Differences Between Persistent and Prolonged Typologies of Use
1248,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/10875549.2019.1587658,"Predicting Paternalism: Welfare Asset Limits and State-Level Demographic, Economic, and Political Factors"
1249,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s11113-015-9373-x,"Supplemental Nutrition Assistance Program (SNAP) Use Among Active-Duty Military Personnel, Veterans, and Reservists"
1250,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jhealeco.2018.11.005,The unintended effects of place based programs: Fertility and health effects of urban empowerment zones
1251,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1353/hpu.2019.0021,Improving Medicaid Access in Times of Health Policy Change: Solutions from Focus Groups with Frontline Enrollment Workers
1252,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/01488376.2016.1153564,State Policy Choices and Responsiveness of the Temporary Assistance for Needy Families Program During the Great Recession
1253,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1111/ssqu.12566,Do State-Customized TANF Work Policies Actually Reduce Unemployment?*
1254,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/0731121416656843,Logics of Redistribution
1255,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s10900-019-00675-0,Combating Child Summer Food Insecurity: Examination of a Community-Based Mobile Meal Program
1256,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.ehb.2010.10.003,Can Food Stamps help to reduce Medicare spending on diabetes?
1257,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/19320248.2016.1146194,What Factors Influence SNAP Participation? Literature Reflecting Enrollment in Food Assistance Programs From a Social and Behavioral Science Perspective
1258,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/01488376.2018.1479341,Spatial Analyses of the Impact of Temporary Assistance for Needy Families on Child Neglect Caseloads During the Great Recession
1259,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.appet.2013.10.016,"Diurnal cortisol pattern, eating behaviors and overweight in low-income preschool-aged children"
1260,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1146/annurev-publhealth-040218-044115,Policies of Exclusion: Implications for the Health of Immigrants and Their Children
1261,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.pmedr.2018.02.018,Family food purchases of high- and low-calorie foods in full-service supermarkets and other food retailers by Black women in an urban US setting
1262,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.childyouth.2014.04.003,From multiple program participation to disconnection: Changing trajectories of TANF and SNAP beneficiaries in Wisconsin
1263,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1017/s1368980018000964,Caregiver perceptions of a fruit and vegetable prescription programme for low-income paediatric patients
1264,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/j.2379-3988.2015.tb00082.x,Federal Expenditures on Children: What Budget Policy Means for Children's Policy and commentaries
1265,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pop4.195,Focus on Welfare-Reform: More Thoughtful Analysis From a Conservative
1266,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1089/jwh.2016.5872,Antenatal Stressful Life Events and Postpartum Depressive Symptoms in the United States: The Role of Women's Socioeconomic Status Indices at the State Level
1267,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/07399332.2017.1367795,A trauma-informed examination of the hardships experienced by abortion fund patients in the United States
1268,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s10903-018-0817-3,"Food Insecurity, Cardiometabolic Health, and Health Care in U.S.-Mexico Border Immigrant Adults: An Exploratory Study"
1269,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/10875549.2015.1094770,The Great Recession and SNAP Caseloads: A Tale of Two States
1270,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pop4.171,The TANF Resources Problem
1271,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/15332640.2017.1404956,Influence of social and neighborhood contexts on smoking cessation among urban minorities
1272,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.ssresearch.2014.11.017,Material hardship and 529 college savings plan participation: The mitigating effects of Child Development Accounts
1273,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1001/jamapediatrics.2017.4301,"Trends in Severe Obesity Among Children Aged 2 to 4 Years Enrolled in Special Supplemental Nutrition Program for Women, Infants, and Children From 2000 to 2014"
1274,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/01488376.2015.1109576,Getting Help from 2-1-1: A Statewide Study of Referral Outcomes
1275,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1542/peds.2017-0297,Adverse Childhood Experiences Among Hispanic Children in Immigrant Families Versus US-Native Families
1276,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1186/s12939-018-0877-y,Spillover benefit of improved access to healthcare on reducing worry about housing and meal affordability
1277,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.puhe.2018.11.011,Food insufficiency and children with special healthcare needs
1278,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pam.21741,Making Ends Meet After Prison
1279,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.annepidem.2016.11.012,Receipt of public assistance during childhood and hypertension risk in adulthood
1280,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1145/2307729.2307742,e-government legislation meets the poverty threshold: issues for the economically disadvantaged
1281,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/07448481.2018.1431901,Unmet demand for short-acting hormonal and long-acting reversible contraception among community college students in Texas
1282,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/15332640.2017.1371657,"Children exposed to alcohol-related problems and DSM-5 alcohol use disorder in San Juan, Puerto Rico"
1283,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.2202/1944-2858.1087,Welfare Reform in the U.S.: A Policy Overview Analysis
1284,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jhealeco.2013.06.005,The poverty-reducing effect of Medicaid
1285,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.4179/nlf.211.0000006,The Feminization of Austerity
1286,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/10875549.2015.1015069,Why Do Eligible Households Not Participate in Public Antipoverty Programs?: A Review
1287,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jand.2018.03.005,"Position of the Academy of Nutrition and Dietetics, Society for Nutrition Education and Behavior, and School Nutrition Association: Comprehensive Nutrition Programs and Services in Schools"
1288,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s10903-015-0229-6,Economic Hardship and Depression Among Women in Latino Farmworker Families
1289,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1057/9781137482372_7,Enhancing Financial Capability: TANF Bank Accounts
1290,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.5304/jafscd.2018.081.010,Evaluating Barriers to SNAP/EBT Acceptance in Farmers Markets: A Survey of Farmers
1291,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1111/j.1465-7287.2010.00246.x,SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM PARTICIPATION AND HEALTH: EVIDENCE FROM LOW INCOME INDIVIDUALS IN TENNESSEE
1292,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.ssresearch.2011.10.001,Understanding the geography of food stamp program participation: Do space and place matter?
1293,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1353/foc.2011.0006,Poverty and Program Participation among Immigrant Children
1294,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jhealeco.2019.02.003,Contemporaneous and Long-term Effects of Childrens' Public Health Insurance Expansions on Supplemental Security Income Participation
1295,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s11113-018-9481-5,SNAP Benefits and Pregnancy-Related Emergency Room Visits
1296,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/01488376.2016.1235070,"Racial Disparities in Welfare Dependence and Financial Independence: Links to Human Capital, Local Economy, and State Temporary Assistance for Needy Families Policies"
1297,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/19320248.2018.1465002,"SNAP benefit levels and enrollment rates by race and place: evidence from Georgia, 2007-2013"
1298,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pop4.175,Restoring the Entrails of Welfare Reform
1299,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1146/annurev-publhealth-031811-124658,"Health Inequalities: Trends, Progress, and Policy"
1300,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/ajpa.22161,Coping and the biosocial consequences of food insecurity in the 21st century
1301,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jand.2018.08.167,Integrating Healthy Eating into Evidence-Based Home Visiting Models: An Analysis of Programs and Opportunities for Dietetic Practice
1302,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s10995-013-1224-y,Prevalence and Risk Factors for Postpartum Depressive Symptoms Among Women Enrolled in WIC
1303,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.5304/jafscd.2016.071.003,Effectiveness of a SNAP-Ed Nutrition Education Booth at Farmers Markets
1304,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pop4.148,Poverty in the United States: A Review of Relevant Programs
1305,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.7312/kess18034-006,Privatization and Self-Responsibility Patterns of Welfare-State Development in Europe and the United States Since the 1990s
1306,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/1049731515589373,Reconceiving SNAP
1307,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1787/soc_glance-2016-20-en,Recipients of out-of-work benefits
1308,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pop4.162,Progressive State Taxes and Welfare
1309,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/0002716214531385,Family Complexity
1310,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.giq.2013.04.002,e-Government legislation: Implementation issues for programs for low-income people
1311,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/00197939140670s306,Labor Market Analysis and Labor Policymaking in the Nation's Capital
1312,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1111/jora.12272,Unauthorized Status and Youth Development in the United States: Consensus Statement of the Society for Research on Adolescence
1313,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/9781118625392.wbecp118,Kinship Care
1314,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/15575330.2014.991410,Place-based economic development: examining the relationship between the US Supplemental Nutrition Assistance Program and farmers markets in Mississippi
1315,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/1532440018775424,Less Bang for Your Buck? How Social Capital Constrains the Effectiveness of Social Welfare Spending
1316,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.3233/jem-2011-0349,Asset and reporting policies in the Supplemental Nutrition Assistance Program
1317,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s10488-015-0632-2,Mental Health and Substance Abuse Service Engagement by Men and Women During Community Reentry Following Incarceration
1318,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.ecresq.2017.07.002,The selection of preschool for immigrant and native-born Latino families in the United States
1319,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s10754-014-9142-0,The US healthcare workforce and the labor market effect on healthcare spending and health outcomes
1320,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1056/nejmp1603516,Saving Tiny Tim: Pediatrics and Childhood Poverty in the United States
1321,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1017/s1368980014000433,Factors associated with alcohol consumption patterns in a Puerto Rican urban cohort
1322,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1377/hlthaff.2015.0814,"Variation In Health Outcomes: The Role Of Spending On Social Services, Public Health, And Health Care, 2000-09"
1323,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/s11113-013-9310-9,The Great Recession and the Changing Geography of Food Stamp Receipt
1324,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1186/s12889-017-4363-z,The health and healthcare impact of providing insurance coverage to uninsured children: A prospective observational study
1325,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/10502556.2012.725354,Economic Costs and Policy Implications Associated With Divorce: Texas as a Case Study
1326,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.pcl.2015.08.006,"Caring for Children in Immigrant Families Vulnerabilities, Resilience, and Opportunities"
1327,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.erss.2015.04.010,Benefit or burden? Perceptions of energy efficiency efforts among low-income housing residents in New York City
1328,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1542/peds.2017-3608,Free Tax Services in Pediatric Clinics
1329,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1177/1044207312474308,Participation in Safety-Net Programs and the Utilization of Employment Services Among Working-Age Persons With Disabilities
1330,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1002/pop4.164,"How Successful Has TANF Been? Taking Seriously a Thoughtful Analysis From the Right, With a Tip of the Hat to Peter the Citizen"
1331,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.whi.2019.01.006,Multiple Job Holding and Mental Health among Low-Income Mothers
1332,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/01634372.2015.1019657,Economic Well-Being Among Older-Adult Households: Variation by Veteran and Disability Status
1333,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1017/s1068280500005074,Supplemental Nutrition Assistance Program Participation and Local Program Outreach and Eligibility Services
1334,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1007/978-3-319-76048-3,Identifying and Addressing Childhood Food Insecurity in Healthcare and Community Settings
1335,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1111/jlme.12104,Obesity Prevention in the Early Care and Education Setting: Successful Initiatives across a Spectrum of Opportunities
1336,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jneb.2016.10.011,Exploring the Parents' Attitudes and Perceptions About School Breakfast to Understand Why Participation Is Low in a Rural Midwest State
1337,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1080/00036846.2014.929623,If at first you don't succeed: applying for and staying on the Supplemental Nutrition Assistance Program
1338,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.jneb.2017.10.008,The Nutrition Literacy Assessment Instrument is a Valid and Reliable Measure of Nutrition Literacy in Adults with Chronic Disease
1339,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,www.doi.org/10.1016/j.acap.2017.04.015,Road to the Future: Priorities for Child Health Services Research
